TREAT,AGE,EDUC,BLACK,HISP,MARR,RE74,RE75,RE78,U74,U75,AGESQ,EDUCSQ,NODEGREE,RE74SQ,RE75SQ,U74BLACK,U74HISP,REDIFF
0,30,9,0,0,1,15478.2,7877.42,8866.36,0,0,900,81,1,2.40e+08,6.21e+07,0,0,988.9404
0,20,9,0,0,1,15282.3,15933.9,20614.3,0,0,400,81,1,2.34e+08,2.54e+08,0,0,4680.4
0,46,8,0,0,0,15282.3,13158.9,10048.5,0,0,2116,64,1,2.34e+08,1.73e+08,0,0,-3110.4
0,34,11,0,0,1,15184.3,0,19210.4,0,1,1156,121,1,2.31e+08,0,0,0,19210.4
0,50,7,0,0,1,15160.8,15933.9,17732.7,0,0,2500,49,1,2.30e+08,2.54e+08,0,0,1798.799
0,50,7,0,0,1,15160.8,15933.9,17732.7,0,0,2500,49,1,2.30e+08,2.54e+08,0,0,1798.799
0,43,3,0,0,1,15086.4,15933.9,14038.4,0,0,1849,9,1,2.28e+08,2.54e+08,0,0,-1895.5
0,28,9,0,0,0,15086.4,13248.4,19210.4,0,0,784,81,1,2.28e+08,1.76e+08,0,0,5962
0,45,4,0,0,1,15004.1,13586.8,17686.9,0,0,2025,16,1,2.25e+08,1.85e+08,0,0,4100.101
0,29,9,0,0,1,14890.4,19693.5,25860.2,0,0,841,81,1,2.22e+08,3.88e+08,0,0,6166.699
0,31,10,0,0,1,14890.4,12532.3,16255,0,0,961,100,1,2.22e+08,1.57e+08,0,0,3722.7
0,20,11,0,0,1,14694.5,17008.1,0,0,0,400,121,1,2.16e+08,2.89e+08,0,0,-17008.1
0,24,11,0,0,1,14694.5,15575.8,14777.3,0,0,576,121,1,2.16e+08,2.43e+08,0,0,-798.5
0,38,11,0,0,1,14694.5,14322.6,28076.8,0,0,1444,121,1,2.16e+08,2.05e+08,0,0,13754.2
0,49,10,0,0,1,14694.5,14322.6,8423.04,0,0,2401,100,1,2.16e+08,2.05e+08,0,0,-5899.56
0,19,8,0,0,1,14694.5,12532.3,18539.6,0,0,361,64,1,2.16e+08,1.57e+08,0,0,6007.3
0,39,8,0,0,1,14694.5,12532.3,16255,0,0,1521,64,1,2.16e+08,1.57e+08,0,0,3722.7
0,46,8,0,0,1,14498.6,10741.9,14186.2,0,0,2116,64,1,2.10e+08,1.15e+08,0,0,3444.3
0,51,8,0,0,1,14465.3,21752.4,0,0,0,2601,64,1,2.09e+08,4.73e+08,0,0,-21752.4
0,21,11,0,0,1,14400.6,11458.1,0,0,0,441,121,1,2.07e+08,1.31e+08,0,0,-11458.1
0,40,10,0,0,1,14302.6,24169.4,21427,0,0,1600,100,1,2.05e+08,5.84e+08,0,0,-2742.4
0,40,10,0,0,1,14302.6,24169.4,21427,0,0,1600,100,1,2.05e+08,5.84e+08,0,0,-2742.4
0,54,8,0,1,1,14302.6,0,8866.36,0,1,2916,64,1,2.05e+08,0,0,0,8866.36
0,54,8,0,1,1,14302.6,0,8866.36,0,1,2916,64,1,2.05e+08,0,0,0,8866.36
0,25,9,0,0,1,14263.5,12890.3,16255,0,0,625,81,1,2.03e+08,1.66e+08,0,0,3364.7
0,23,11,0,1,1,14263.5,8414.52,26599.1,0,0,529,121,1,2.03e+08,7.08e+07,0,0,18184.58
0,52,4,0,0,1,14106.7,15074.5,14422.6,0,0,2704,16,1,1.99e+08,2.27e+08,0,0,-651.9004
0,53,7,0,0,1,14106.7,14322.6,13299.5,0,0,2809,49,1,1.99e+08,2.05e+08,0,0,-1023.1
0,53,8,0,0,1,14106.7,14322.6,14843.8,0,0,2809,64,1,1.99e+08,2.05e+08,0,0,521.2002
0,28,11,0,0,1,14106.7,10741.9,20392.6,0,0,784,121,1,1.99e+08,1.15e+08,0,0,9650.699
0,44,9,0,0,1,14051.9,13905.4,16373.2,0,0,1936,81,1,1.97e+08,1.93e+08,0,0,2467.8
0,28,6,0,0,1,13734.5,6395.03,10048.5,0,0,784,36,1,1.89e+08,4.09e+07,0,0,3653.47
0,32,7,0,0,1,13714.9,17008.1,19613.9,0,0,1024,49,1,1.88e+08,2.89e+08,0,0,2605.801
0,45,3,0,1,1,13714.9,16112.9,23643.6,0,0,2025,9,1,1.88e+08,2.60e+08,0,0,7530.699
0,52,5,0,0,1,13714.9,14322.6,14777.3,0,0,2704,25,1,1.88e+08,2.05e+08,0,0,454.7002
0,20,11,0,0,0,13714.9,14322.6,36943.2,0,0,400,121,1,1.88e+08,2.05e+08,0,0,22620.6
0,52,8,0,0,1,13714.9,14322.6,8748.14,0,0,2704,64,1,1.88e+08,2.05e+08,0,0,-5574.46
0,21,10,0,0,1,13714.9,14080.9,7249.73,0,0,441,100,1,1.88e+08,1.98e+08,0,0,-6831.17
0,31,11,0,0,1,13714.9,13785.5,20688.2,0,0,961,121,1,1.88e+08,1.90e+08,0,0,6902.699
0,52,10,0,0,1,13714.9,12174.2,23643.6,0,0,2704,100,1,1.88e+08,1.48e+08,0,0,11469.4
0,37,11,0,0,1,13714.9,9259.55,0,0,0,1369,121,1,1.88e+08,8.57e+07,0,0,-9259.55
0,22,11,0,0,1,13714.9,8593.55,8866.36,0,0,484,121,1,1.88e+08,7.38e+07,0,0,272.8105
0,39,7,0,0,1,13714.9,6624.19,0,0,0,1521,49,1,1.88e+08,4.39e+07,0,0,-6624.19
0,19,11,0,0,1,13714.9,6416.52,27781.3,0,0,361,121,1,1.88e+08,4.12e+07,0,0,21364.78
0,20,11,0,0,0,13714.9,6194.52,14777.3,0,0,400,121,1,1.88e+08,3.84e+07,0,0,8582.779
0,40,10,0,0,0,13616.9,10741.9,15368.4,0,0,1600,100,1,1.85e+08,1.15e+08,0,0,4626.5
0,41,9,0,0,1,13518.9,13964.5,17732.7,0,0,1681,81,1,1.83e+08,1.95e+08,0,0,3768.199
0,30,8,0,0,1,13303.4,17903.2,14333.9,0,0,900,64,1,1.77e+08,3.21e+08,0,0,-3569.299
0,35,7,0,0,1,13127.1,12711.3,13447.3,0,0,1225,49,1,1.72e+08,1.62e+08,0,0,736
0,35,7,0,0,1,13127.1,12711.3,13447.3,0,0,1225,49,1,1.72e+08,1.62e+08,0,0,736
0,25,11,0,0,1,12735.2,21483.9,8204.34,0,0,625,121,1,1.62e+08,4.62e+08,0,0,-13279.56
0,28,9,0,0,1,12735.2,12532.3,17732.7,0,0,784,81,1,1.62e+08,1.57e+08,0,0,5200.399
0,44,8,0,0,1,12735.2,10312.3,12412.9,0,0,1936,64,1,1.62e+08,1.06e+08,0,0,2100.601
0,20,11,0,0,1,12735.2,7161.29,14038.4,0,0,400,121,1,1.62e+08,5.13e+07,0,0,6877.11
0,33,9,0,0,1,12735.2,6266.13,8866.36,0,0,1089,81,1,1.62e+08,3.93e+07,0,0,2600.23
0,33,9,0,0,1,12735.2,6266.13,8866.36,0,0,1089,81,1,1.62e+08,3.93e+07,0,0,2600.23
0,37,11,0,0,1,12735.2,0,0,0,1,1369,121,1,1.62e+08,0,0,0,0
0,49,6,0,1,1,12539.3,16471,13595.1,0,0,2401,36,1,1.57e+08,2.71e+08,0,0,-2875.9
0,49,6,0,1,1,12539.3,16471,13595.1,0,0,2401,36,1,1.57e+08,2.71e+08,0,0,-2875.9
0,45,11,0,0,1,12382.6,21483.9,0,0,0,2025,121,1,1.53e+08,4.62e+08,0,0,-21483.9
0,45,11,0,0,1,12382.6,21483.9,0,0,0,2025,121,1,1.53e+08,4.62e+08,0,0,-21483.9
0,53,8,0,0,1,12235.6,0,7240.86,0,1,2809,64,1,1.50e+08,0,0,0,7240.86
0,30,9,0,0,1,12178.8,11493.9,12847.4,0,0,900,81,1,1.48e+08,1.32e+08,0,0,1353.5
0,53,4,0,0,1,12039.7,2660.42,7388.63,0,0,2809,16,1,1.45e+08,7077834,0,0,4728.21
0,26,10,0,0,0,12000.5,14322.6,17732.7,0,0,676,100,1,1.44e+08,2.05e+08,0,0,3410.1
0,51,8,0,0,1,11986.8,1546.84,0,0,0,2601,64,1,1.44e+08,2392714,0,0,-1546.84
0,41,9,0,0,1,11951.5,12890.3,8718.59,0,0,1681,81,1,1.43e+08,1.66e+08,0,0,-4171.71
0,45,0,0,1,1,11755.6,16112.9,10344.1,0,0,2025,0,1,1.38e+08,2.60e+08,0,0,-5768.801
0,34,10,0,0,1,11755.6,12174.2,11821.8,0,0,1156,100,1,1.38e+08,1.48e+08,0,0,-352.4004
0,43,9,0,0,1,11755.6,10741.9,10344.1,0,0,1849,81,1,1.38e+08,1.15e+08,0,0,-397.8008
0,48,8,0,0,1,11755.6,8844.19,3073.67,0,0,2304,64,1,1.38e+08,7.82e+07,0,0,-5770.521
0,48,8,0,0,1,11755.6,8844.19,3073.67,0,0,2304,64,1,1.38e+08,7.82e+07,0,0,-5770.521
0,53,2,0,0,1,11755.6,8593.55,0,0,0,2809,4,1,1.38e+08,7.38e+07,0,0,-8593.55
0,46,10,0,0,1,11755.6,7161.29,10166.8,0,0,2116,100,1,1.38e+08,5.13e+07,0,0,3005.51
0,46,10,0,0,1,11755.6,7161.29,10166.8,0,0,2116,100,1,1.38e+08,5.13e+07,0,0,3005.51
0,27,9,0,0,1,11749.7,2327.42,19210.4,0,0,729,81,1,1.38e+08,5416884,0,0,16882.98
0,31,8,0,0,1,11167.8,19335.5,20688.2,0,0,961,64,1,1.25e+08,3.74e+08,0,0,1352.699
0,35,8,0,0,1,11167.8,18796.6,13299.5,0,0,1225,64,1,1.25e+08,3.53e+08,0,0,-5497.1
0,23,9,0,0,1,11167.8,11995.2,11891.3,0,0,529,81,1,1.25e+08,1.44e+08,0,0,-103.9004
0,21,11,0,0,0,11167.8,5370.97,13151.8,0,0,441,121,1,1.25e+08,2.88e+07,0,0,7780.83
0,37,8,0,0,1,10971.9,13427.4,14777.3,0,0,1369,64,1,1.20e+08,1.80e+08,0,0,1349.899
0,33,10,0,0,1,10971.9,12174.2,24825.8,0,0,1089,100,1,1.20e+08,1.48e+08,0,0,12651.6
0,54,10,0,0,1,10776,32225.8,19210.4,0,0,2916,100,1,1.16e+08,1.04e+09,0,0,-13015.4
0,42,6,0,1,1,10776,22558.1,11821.8,0,0,1764,36,1,1.16e+08,5.09e+08,0,0,-10736.3
0,19,10,0,0,1,10776,14322.6,23643.6,0,0,361,100,1,1.16e+08,2.05e+08,0,0,9321
0,29,8,0,0,1,10776,8951.61,9605.22,0,0,841,64,1,1.16e+08,8.01e+07,0,0,653.6094
0,28,8,0,0,1,10678,10382.1,15146.7,0,0,784,64,1,1.14e+08,1.08e+08,0,0,4764.601
0,39,7,0,0,1,10580,17545.2,0,0,0,1521,49,1,1.12e+08,3.08e+08,0,0,-17545.2
0,25,10,0,0,1,10580,8647.26,8866.36,0,0,625,100,1,1.12e+08,7.48e+07,0,0,219.1006
0,44,6,0,0,1,10450.7,13427.4,17023.4,0,0,1936,36,1,1.09e+08,1.80e+08,0,0,3596
0,19,10,0,0,1,10431.1,6982.26,9753,0,0,361,100,1,1.09e+08,4.88e+07,0,0,2770.74
0,47,8,0,1,1,10286.2,7161.29,1477.73,0,0,2209,64,1,1.06e+08,5.13e+07,0,0,-5683.56
0,27,6,0,0,1,9992.26,11637.1,13299.5,0,0,729,36,1,9.98e+07,1.35e+08,0,0,1662.4
0,21,11,0,1,1,9992.26,4114.16,17732.7,0,0,441,121,1,9.98e+07,1.69e+07,0,0,13618.54
0,37,7,0,0,1,9796.33,29719.4,5172.04,0,0,1369,49,1,9.60e+07,8.83e+08,0,0,-24547.36
0,24,11,0,0,1,9796.33,24885.5,25121.4,0,0,576,121,1,9.60e+07,6.19e+08,0,0,235.9004
0,43,11,0,0,1,9796.33,21483.9,22165.9,0,0,1849,121,1,9.60e+07,4.62e+08,0,0,682
0,38,7,0,0,1,9796.33,5370.97,11821.8,0,0,1444,49,1,9.60e+07,2.88e+07,0,0,6450.83
0,34,10,0,0,1,9796.33,2327.42,26599.1,0,0,1156,100,1,9.60e+07,5416884,0,0,24271.68
0,28,8,0,0,1,9404.48,14322.6,12560.7,0,0,784,64,1,8.84e+07,2.05e+08,0,0,-1761.899
0,27,10,0,0,1,9404.48,11812.5,11821.8,0,0,729,100,1,8.84e+07,1.40e+08,0,0,9.299805
0,49,11,0,0,1,9404.48,11637.1,9457.45,0,0,2401,121,1,8.84e+07,1.35e+08,0,0,-2179.649
0,47,4,0,0,1,9355.5,20884.1,20512.3,0,0,2209,16,1,8.75e+07,4.36e+08,0,0,-371.7988
0,20,10,0,1,1,9208.55,8951.61,16255,0,0,400,100,1,8.48e+07,8.01e+07,0,0,7303.39
0,23,9,0,0,1,9012.63,0,14777.3,0,1,529,81,1,8.12e+07,0,0,0,14777.3
0,46,9,0,0,1,8816.7,14322.6,13299.5,0,0,2116,81,1,7.77e+07,2.05e+08,0,0,-1023.1
0,25,10,0,1,1,8816.7,8056.45,13299.5,0,0,625,100,1,7.77e+07,6.49e+07,0,0,5243.05
0,27,8,0,0,1,8424.85,7698.39,15072.8,0,0,729,64,1,7.10e+07,5.93e+07,0,0,7374.41
0,33,10,0,0,1,8272.02,2619.24,0,0,0,1089,100,1,6.84e+07,6860418,0,0,-2619.24
0,26,8,0,0,1,8150.55,7447.74,9900.77,0,0,676,64,1,6.64e+07,5.55e+07,0,0,2453.029
0,40,11,0,0,1,8072.18,0,1477.73,0,1,1600,121,1,6.52e+07,0,0,0,1477.73
0,32,10,0,0,1,7837.07,16112.9,11082.9,0,0,1024,100,1,6.14e+07,2.60e+08,0,0,-5030
0,22,11,0,0,1,7837.07,13964.5,15072.8,0,0,484,121,1,6.14e+07,1.95e+08,0,0,1108.3
0,39,8,0,0,1,7837.07,9846.77,0,0,0,1521,64,1,6.14e+07,9.70e+07,0,0,-9846.77
0,49,5,0,0,1,7837.07,8056.45,11821.8,0,0,2401,25,1,6.14e+07,6.49e+07,0,0,3765.35
0,41,10,0,1,1,7562.77,9134.23,11821.8,0,0,1681,100,1,5.72e+07,8.34e+07,0,0,2687.569
0,29,10,0,0,1,7347.25,0,0,0,1,841,100,1,5.40e+07,0,0,0,0
0,45,2,0,1,1,6857.43,7161.29,4433.18,0,0,2025,4,1,4.70e+07,5.13e+07,0,0,-2728.11
0,22,11,0,0,1,6802.57,1790.32,7388.63,0,0,484,121,1,4.63e+07,3205246,0,0,5598.31
0,20,11,0,0,1,6661.51,5370.97,1182.18,0,0,400,121,1,4.44e+07,2.88e+07,0,0,-4188.79
0,55,8,0,0,1,6661.51,3820.55,4255.85,0,0,3025,64,1,4.44e+07,1.46e+07,0,0,435.3
0,22,11,0,0,1,6442.07,5818.55,2216.59,0,0,484,121,1,4.15e+07,3.39e+07,0,0,-3601.96
0,43,10,0,0,1,5877.8,17903.2,20688.2,0,0,1849,100,1,3.45e+07,3.21e+08,0,0,2785
0,25,9,0,0,0,5877.8,13427.4,12117.4,0,0,625,81,1,3.45e+07,1.80e+08,0,0,-1310
0,25,8,0,0,1,5877.8,0,8866.36,0,1,625,64,1,3.45e+07,0,0,0,8866.36
0,20,8,0,0,0,5681.87,3584.23,7240.86,0,0,400,64,1,3.23e+07,1.28e+07,0,0,3656.63
0,20,9,0,0,1,5387.98,8951.61,13299.5,0,0,400,81,1,2.90e+07,8.01e+07,0,0,4347.89
0,52,8,0,0,1,5290.02,0,6797.54,0,1,2704,64,1,2.80e+07,0,0,0,6797.54
0,19,10,0,0,0,5094.09,4296.77,14777.3,0,0,361,100,1,2.59e+07,1.85e+07,0,0,10480.53
0,19,9,0,0,1,4858.98,6087.1,10639.6,0,0,361,81,1,2.36e+07,3.71e+07,0,0,4552.5
0,51,7,0,0,1,4702.24,8951.61,11082.9,0,0,2601,49,1,2.21e+07,8.01e+07,0,0,2131.29
0,47,4,0,0,1,4702.24,8593.55,24641.1,0,0,2209,16,1,2.21e+07,7.38e+07,0,0,16047.55
0,18,11,0,0,0,4351.53,32270.6,2364.36,0,0,324,121,1,1.89e+07,1.04e+09,0,0,-29906.24
0,23,6,0,0,1,4114.46,7161.29,8127.5,0,0,529,36,1,1.69e+07,5.13e+07,0,0,966.21
0,19,11,0,0,0,4114.46,4654.84,8570.81,0,0,361,121,1,1.69e+07,2.17e+07,0,0,3915.97
0,40,10,0,0,1,3918.53,4833.87,7248.25,0,0,1600,100,1,1.54e+07,2.34e+07,0,0,2414.38
0,20,11,0,0,0,3844.08,9846.77,13299.5,0,0,400,121,1,1.48e+07,9.70e+07,0,0,3452.73
0,23,11,0,1,0,3526.68,2685.48,8127.5,0,0,529,121,1,1.24e+07,7211803,0,0,5442.02
0,51,7,0,0,1,3291.57,8951.61,0,0,0,2601,49,1,1.08e+07,8.01e+07,0,0,-8951.61
0,19,11,0,0,0,3221.03,12532.3,14777.3,0,0,361,121,1,1.04e+07,1.57e+08,0,0,2245
0,52,0,0,0,1,3134.83,0,295.545,0,1,2704,0,1,9827160,0,0,0,295.545
0,20,10,0,0,0,2938.9,8951.61,10344.1,0,0,400,100,1,8637133,8.01e+07,0,0,1392.489
0,55,7,0,0,0,2938.9,8342.9,0,0,0,3025,49,1,8637133,6.96e+07,0,0,-8342.9
0,42,8,0,0,1,1763.34,0,8866.36,0,1,1764,64,1,3109368,0,0,0,8866.36
0,42,8,0,0,1,1763.34,0,8866.36,0,1,1764,64,1,3109368,0,0,0,8866.36
0,20,11,0,0,1,1567.41,3222.58,2955.45,0,0,400,121,1,2456774,1.04e+07,0,0,-267.1301
0,20,10,0,0,0,1381.28,3523.35,9309.68,0,0,400,100,1,1907935,1.24e+07,0,0,5786.33
0,38,2,0,0,0,1077.6,6266.13,2955.45,0,0,1444,4,1,1161222,3.93e+07,0,0,-3310.68
0,37,9,0,0,0,940.448,3544.84,1152.63,0,0,1369,81,1,884442.4,1.26e+07,0,0,-2392.21
0,54,8,0,0,1,293.89,537.097,295.545,0,0,2916,64,1,86371.34,288473.2,0,0,-241.552
0,28,11,0,0,1,0,62661.3,118218,1,0,784,121,1,0,3.93e+09,0,0,55556.7
0,49,9,0,0,1,0,21483.9,69453.1,1,0,2401,81,1,0,4.62e+08,0,0,47969.2
0,34,11,0,0,1,0,19693.5,14777.3,1,0,1156,121,1,0,3.88e+08,0,0,-4916.2
0,53,6,0,0,1,0,17187.1,45809.5,1,0,2809,36,1,0,2.95e+08,0,0,28622.4
0,53,8,0,0,1,0,14322.6,0,1,0,2809,64,1,0,2.05e+08,0,0,-14322.6
0,46,8,0,0,1,0,8951.61,0,1,0,2116,64,1,0,8.01e+07,0,0,-8951.61
0,46,8,0,0,1,0,8951.61,0,1,0,2116,64,1,0,8.01e+07,0,0,-8951.61
0,45,9,0,0,1,0,313.306,4063.75,1,0,2025,81,1,0,98160.65,0,0,3750.444
0,41,8,0,0,1,0,0,0,1,1,1681,64,1,0,0,0,0,0
0,41,8,0,0,1,0,0,0,1,1,1681,64,1,0,0,0,0,0
0,22,9,0,0,1,0,0,16846.1,1,1,484,81,1,0,0,0,0,16846.1
0,48,6,0,1,1,0,0,0,1,1,2304,36,1,0,0,0,1,0
0,50,10,0,0,1,0,0,0,1,1,2500,100,1,0,0,0,0,0
0,54,10,0,0,1,0,0,0,1,1,2916,100,1,0,0,0,0,0
0,42,8,0,0,1,0,0,0,1,1,1764,64,1,0,0,0,0,0
0,31,9,0,0,1,0,0,0,1,1,961,81,1,0,0,0,0,0
0,48,11,0,0,0,0,0,0,1,1,2304,121,1,0,0,0,0,0
0,53,9,0,0,1,0,0,0,1,1,2809,81,1,0,0,0,0,0
0,41,8,0,0,1,0,0,7093.09,1,1,1681,64,1,0,0,0,0,7093.09
0,50,8,0,0,1,0,0,0,1,1,2500,64,1,0,0,0,0,0
0,52,8,0,0,1,0,0,0,1,1,2704,64,1,0,0,0,0,0
0,33,11,0,0,1,0,0,0,1,1,1089,121,1,0,0,0,0,0
0,33,11,0,0,1,0,0,0,1,1,1089,121,1,0,0,0,0,0
0,50,11,0,0,1,0,0,10344.1,1,1,2500,121,1,0,0,0,0,10344.1
0,53,8,0,0,1,0,0,0,1,1,2809,64,1,0,0,0,0,0
0,40,8,0,0,1,0,0,0,1,1,1600,64,1,0,0,0,0,0
0,46,6,0,0,1,0,0,0,1,1,2116,36,1,0,0,0,0,0
0,52,7,0,0,1,0,0,0,1,1,2704,49,1,0,0,0,0,0
0,53,7,0,0,1,0,0,0,1,1,2809,49,1,0,0,0,0,0
0,38,11,0,0,1,0,0,0,1,1,1444,121,1,0,0,0,0,0
0,40,7,0,0,1,0,0,8866.36,1,1,1600,49,1,0,0,0,0,8866.36
0,40,7,0,0,1,0,0,8866.36,1,1,1600,49,1,0,0,0,0,8866.36
0,36,9,0,0,1,0,0,0,1,1,1296,81,1,0,0,0,0,0
0,48,11,0,0,1,0,0,11821.8,1,1,2304,121,1,0,0,0,0,11821.8
0,37,10,0,0,1,0,0,0,1,1,1369,100,1,0,0,0,0,0
0,40,8,0,0,1,0,0,0,1,1,1600,64,1,0,0,0,0,0
0,45,9,0,0,1,0,0,0,1,1,2025,81,1,0,0,0,0,0
0,52,8,0,0,1,0,0,0,1,1,2704,64,1,0,0,0,0,0
0,41,11,0,0,1,0,0,14481.7,1,1,1681,121,1,0,0,0,0,14481.7
0,40,10,0,1,1,0,0,0,1,1,1600,100,1,0,0,0,1,0
0,54,9,0,0,1,0,0,0,1,1,2916,81,1,0,0,0,0,0
0,46,9,0,1,1,0,0,0,1,1,2116,81,1,0,0,0,1,0
0,48,9,0,0,1,0,0,0,1,1,2304,81,1,0,0,0,0,0
0,46,9,0,1,1,0,0,0,1,1,2116,81,1,0,0,0,1,0
0,45,8,0,0,1,0,0,0,1,1,2025,64,1,0,0,0,0,0
0,41,8,0,0,1,0,0,0,1,1,1681,64,1,0,0,0,0,0
0,55,8,0,0,1,0,0,0,1,1,3025,64,1,0,0,0,0,0
0,47,8,0,0,0,0,0,0,1,1,2209,64,1,0,0,0,0,0
0,53,7,0,1,0,0,0,0,1,1,2809,49,1,0,0,0,1,0
0,53,6,0,0,1,0,0,0,1,1,2809,36,1,0,0,0,0,0
0,45,12,0,0,1,137149,156653,88663.6,0,0,2025,144,0,1.88e+10,2.45e+10,0,0,-67989.4
0,42,16,0,0,1,103841,93096.8,100485,0,0,1764,256,0,1.08e+10,8.67e+09,0,0,7388.203
0,28,16,0,0,1,97963.3,89516.1,70930.9,0,0,784,256,0,9.60e+09,8.01e+09,0,0,-18585.2
0,50,16,0,0,1,97963.3,34016.1,33987.7,0,0,2500,256,0,9.60e+09,1.16e+09,0,0,-28.40234
0,49,16,0,0,1,94044.8,98467.7,73886.3,0,0,2401,256,0,8.84e+09,9.70e+09,0,0,-24581.41
0,55,17,0,0,1,88167,98467.7,88663.6,0,0,3025,289,0,7.77e+09,9.70e+09,0,0,-9804.102
0,37,17,0,0,1,82289.2,85040.3,110829,0,0,1369,289,0,6.77e+09,7.23e+09,0,0,25788.7
0,47,16,0,0,1,78370.7,78774.2,97677.7,0,0,2209,256,0,6.14e+09,6.21e+09,0,0,18903.5
0,32,17,0,0,1,76411.4,64451.6,99007.7,0,0,1024,289,0,5.84e+09,4.15e+09,0,0,34556.1
0,51,17,0,0,1,74452.1,0,0,0,1,2601,289,0,5.54e+09,0,0,0,0
0,48,15,0,0,1,73472.5,71612.9,85708.1,0,0,2304,225,0,5.40e+09,5.13e+09,0,0,14095.2
0,49,12,0,0,1,72492.9,71433.9,0,0,0,2401,144,0,5.26e+09,5.10e+09,0,0,-71433.9
0,50,14,0,0,1,70533.6,29540.3,51720.4,0,0,2500,196,0,4.97e+09,8.73e+08,0,0,22180.1
0,47,16,0,0,1,68574.3,71612.9,73886.3,0,0,2209,256,0,4.70e+09,5.13e+09,0,0,2273.398
0,42,17,0,0,1,68574.3,64451.6,62064.5,0,0,1764,289,0,4.70e+09,4.15e+09,0,0,-2387.102
0,28,15,0,0,1,68574.3,62661.3,66497.7,0,0,784,225,0,4.70e+09,3.93e+09,0,0,3836.402
0,48,16,0,0,1,68574.3,59080.6,62064.5,0,0,2304,256,0,4.70e+09,3.49e+09,0,0,2983.898
0,53,16,0,0,1,68574.3,39387.1,67236.6,0,0,2809,256,0,4.70e+09,1.55e+09,0,0,27849.5
0,47,17,0,0,1,68574.3,38671,0,0,0,2209,289,0,4.70e+09,1.50e+09,0,0,-38671
0,51,12,0,0,0,67594.7,62661.3,71669.7,0,0,2601,144,0,4.57e+09,3.93e+09,0,0,9008.402
0,40,16,0,0,1,66615.1,57290.3,66497.7,0,0,1600,256,0,4.44e+09,3.28e+09,0,0,9207.402
0,52,17,0,0,1,63676.2,60871,59109.1,0,0,2704,289,0,4.05e+09,3.71e+09,0,0,-1761.898
0,30,13,0,0,1,62696.5,75193.5,70930.9,0,0,900,169,0,3.93e+09,5.65e+09,0,0,-4262.602
0,46,16,0,0,1,62696.5,57290.3,63542.2,0,0,2116,256,0,3.93e+09,3.28e+09,0,0,6251.898
0,47,16,0,0,1,60737.3,60871,78319.5,0,0,2209,256,0,3.69e+09,3.71e+09,0,0,17448.5
0,47,16,0,0,1,60737.3,60871,78319.5,0,0,2209,256,0,3.69e+09,3.71e+09,0,0,17448.5
0,41,17,0,0,1,59385.4,59438.7,82752.7,0,0,1681,289,0,3.53e+09,3.53e+09,0,0,23314
0,39,14,0,0,1,58778,57290.3,74625.2,0,0,1521,196,0,3.45e+09,3.28e+09,0,0,17334.9
0,38,16,0,0,1,58778,53709.7,41376.3,0,0,1444,256,0,3.45e+09,2.88e+09,0,0,-12333.4
0,44,17,0,0,1,58778,53709.7,53198.2,0,0,1936,289,0,3.45e+09,2.88e+09,0,0,-511.5
0,38,16,0,0,1,58778,50129,38420.9,0,0,1444,256,0,3.45e+09,2.51e+09,0,0,-11708.1
0,36,17,0,0,1,58778,46548.4,56153.6,0,0,1296,289,0,3.45e+09,2.17e+09,0,0,9605.203
0,47,14,0,0,1,58778,26854.8,32510,0,0,2209,196,0,3.45e+09,7.21e+08,0,0,5655.199
0,48,14,0,0,1,56818.7,57290.3,57631.3,0,0,2304,196,0,3.23e+09,3.28e+09,0,0,341
0,46,12,0,0,1,56818.7,48338.7,73886.3,0,0,2116,144,0,3.23e+09,2.34e+09,0,0,25547.6
0,48,16,0,0,1,54859.5,53709.7,73886.3,0,0,2304,256,0,3.01e+09,2.88e+09,0,0,20176.6
0,48,16,0,0,1,54859.5,53709.7,73886.3,0,0,2304,256,0,3.01e+09,2.88e+09,0,0,20176.6
0,42,16,0,0,1,54859.5,53709.7,53641.5,0,0,1764,256,0,3.01e+09,2.88e+09,0,0,-68.19922
0,41,17,0,0,1,54859.5,52993.5,50242.7,0,0,1681,289,0,3.01e+09,2.81e+09,0,0,-2750.801
0,33,17,0,0,1,54859.5,46548.4,76841.8,0,0,1089,289,0,3.01e+09,2.17e+09,0,0,30293.4
0,32,12,0,0,1,54859.5,39387.1,40878.4,0,0,1024,144,0,3.01e+09,1.55e+09,0,0,1491.297
0,52,16,0,0,1,53879.8,53709.7,63837.8,0,0,2704,256,0,2.90e+09,2.88e+09,0,0,10128.1
0,45,15,0,0,1,53879.8,51919.4,45809.5,0,0,2025,225,0,2.90e+09,2.70e+09,0,0,-6109.898
0,28,16,0,0,1,52900.2,59080.6,36943.2,0,0,784,256,0,2.80e+09,3.49e+09,0,0,-22137.4
0,47,17,0,0,1,52900.2,49233.9,54675.9,0,0,2209,289,0,2.80e+09,2.42e+09,0,0,5442
0,32,16,0,0,1,52900.2,48338.7,0,0,0,1024,256,0,2.80e+09,2.34e+09,0,0,-48338.7
0,44,17,0,0,1,51920.6,56753.2,53198.2,0,0,1936,289,0,2.70e+09,3.22e+09,0,0,-3555
0,28,16,0,0,1,51920.6,48875.8,56153.6,0,0,784,256,0,2.70e+09,2.39e+09,0,0,7277.801
0,38,13,0,0,1,50940.9,73403.2,25121.4,0,0,1444,169,0,2.59e+09,5.39e+09,0,0,-48281.8
